Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Time,Payment,Rating
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,14:48,Credit card,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,12:36,Ewallet,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,19:09,Credit card,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,13:35,Ewallet,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,10:33,Credit card,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,15:45,Ewallet,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,11:51,Cash,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,17:26,Cash,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,11:52,Credit card,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,14:04,Ewallet,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,17:49,Cash,4
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,20:19,Cash,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,16:08,Credit card,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,10:17,Ewallet,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,14:25,Ewallet,6
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,12:51,Credit card,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15:18,Credit card,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,12:45,Ewallet,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,13:37,Cash,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,10:03,Cash,5
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,19:42,Ewallet,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,13:14,Ewallet,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,12:47,Ewallet,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,19:53,Ewallet,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,10:26,Cash,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,15:06,Cash,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,16:35,Credit card,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,20:57,Cash,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15:16,Credit card,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,17:47,Credit card,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,16:23,Ewallet,5
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,10:17,Cash,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,13:50,Cash,5.3
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,19:17,Ewallet,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,14:00,Credit card,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,12:02,Ewallet,5.1
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,20:21,Credit card,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,17:35,Cash,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,12:42,Ewallet,6
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,17:56,Cash,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,18:58,Credit card,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,14:08,Credit card,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,16:30,Ewallet,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,10:44,Credit card,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,20:29,Credit card,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11:43,Ewallet,8.6
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,10:09,Cash,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,10:00,Ewallet,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,18:45,Cash,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,12:40,Cash,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,15:36,Credit card,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,12:04,Cash,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,11:26,Ewallet,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,12:36,Ewallet,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,15:06,Credit card,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,10:58,Cash,7
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,12:10,Credit card,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,10:31,Credit card,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,13:49,Ewallet,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,11:10,Ewallet,9
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,17:38,Credit card,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17:54,Credit card,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,20:51,Credit card,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,19:26,Ewallet,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,13:33,Ewallet,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,14:05,Credit card,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,11:40,Ewallet,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,12:27,Ewallet,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,20:24,Ewallet,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,20:59,Ewallet,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,19:48,Ewallet,7.5
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,10:18,Cash,7.4
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,16:27,Cash,4.2
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17:04,Ewallet,5.9
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,18:14,Ewallet,6.9
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,10:43,Cash,6.6
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,19:30,Ewallet,5.7
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,14:53,Credit card,5.3
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,20:14,Cash,4.2
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,11:51,Credit card,7.3
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,14:13,Credit card,5.3
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,20:13,Ewallet,4.7
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,18:44,Ewallet,7.9
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,14:26,Ewallet,8.9
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,12:40,Ewallet,9.3
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,18:43,Ewallet,4.7
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,13:22,Ewallet,8.7
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,13:58,Cash,7.6
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,11:45,Cash,5.7
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,11:51,Cash,6.8
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,17:16,Cash,5.4
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,15:55,Cash,7.1
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,12:07,Cash,7.8
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,15:07,Cash,8.4
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,15:29,Cash,9.8
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,18:45,Cash,9.8
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,15:23,Credit card,7.4
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,20:37,Cash,6.7
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,14:41,Credit card,6.4
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,18:18,Credit card,5.8
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,15:27,Ewallet,7.2
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12:55,Credit card,9.3
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,18:02,Cash,9.5
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,19:44,Credit card,9
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,11:36,Credit card,9
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,13:51,Ewallet,6.7
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,15:17,Cash,5.5
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,15:29,Cash,5.4
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,17:59,Cash,8.2
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,11:55,Credit card,7
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,10:39,Cash,8.5
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,15:10,Ewallet,4.9
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,18:10,Credit card,5.1
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,20:43,Credit card,6.5
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,12:46,Cash,9.8
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,17:44,Cash,8.4
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,14:19,Ewallet,7.4
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,10:33,Cash,6.1
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,11:40,Cash,6
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,19:30,Ewallet,8.5
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,14:42,Ewallet,4.3
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62,8,19:08,Credit card,6.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,19:12,Ewallet,4.3
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,15:46,Credit card,8.4
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,19:06,Credit card,4.5
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,18:10,Ewallet,6
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,20:46,Ewallet,8.8
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,18:35,Ewallet,6.6
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,11:40,Ewallet,5.9
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,13:46,Ewallet,6.2
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,17:16,Ewallet,4.4
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,13:22,Cash,7.7
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,15:33,Cash,4.1
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,13:28,Cash,6.6
